CustomerID,Name,Email,Phone,Revenue,Engagement,Target
1937,Customer 1937,customer1937@example.com,+1-555-2522,27712.25129269322,0.79,0
1938,Customer 1938,customer1938@example.com,+1-555-2297,82679.89160782614,0.42,0
1939,Customer 1939,customer1939@example.com,+1-555-6500,50327.312544081906,0.09,1
1940,Customer 1940,customer1940@example.com,+1-555-3317,8628.769634298786,0.48,1
1941,Customer 1941,customer1941@example.com,+1-555-4198,6796.541995153941,0.09,0
1942,Customer 1942,customer1942@example.com,+1-555-9270,34089.593550910016,0.13,1
1943,Customer 1943,customer1943@example.com,+1-555-2570,78704.80073403529,0.24,1
1944,Customer 1944,customer1944@example.com,+1-555-8963,71060.41253935065,0.86,0
1945,Customer 1945,customer1945@example.com,+1-555-1981,79072.88150256824,0.92,0
1946,Customer 1946,customer1946@example.com,+1-555-3108,52209.636587719324,0.83,0
1947,Customer 1947,customer1947@example.com,+1-555-5254,44579.70079759356,0.33,1
1948,Customer 1948,customer1948@example.com,+1-555-5496,15597.800143922112,0.27,0
1949,Customer 1949,customer1949@example.com,+1-555-8491,33491.08260732185,0.55,0
1950,Customer 1950,customer1950@example.com,+1-555-4224,43967.91725121365,0.72,0
1951,Custmr 1951,,+1-555-6311,9771.442538282106,0.99,0
1952,Customer 1952,customer1952@example.com,+1-555-1484,22840.583318409914,0.13,1
1953,Customer 1953,customer1953@example.com,+1-555-1236,60224.30411231014,0.05,0
1954,Customer 1954,customer1954@example.com,,73830.64830967979,0.69,1
1955,Customer 1955,customer1955@example.com,+1-555-7606,99836.40362790201,0.83,0
1956,Customer 1956,customer1956@example.com,+1-555-3831,93378.21980301221,0.85,0
1957,Customer 1957,,+1-555-5891,64613.95475398396,0.68,1
1958,Customer 1958,customer1958@example.com,+1-555-4383,42703.557276113126,0.95,0
1959,Customer 1959,,+1-555-7660,63981.55910611504,0.51,0
1960,Customer 1960,customer1960@example.com,+1-555-8723,78779.51018994297,0.91,1
1961,Customer 1961,customer1961@example.com,+1-555-3941,12715.282901415345,0.97,0
1962,Customer 1962,customer1962@example.com,+1-555-5357,41580.58407993254,0.85,0
1963,Customer 1963,,+1-555-7175,84140.4262779261,0.31,0
1964,Customer 1964,customer1964@example.com,+1-555-4466,38999.46224137136,0.2,0
1965,Customer 1965,customer1965@example.com,+1-555-1490,57615.354851491466,0.55,1
1966,Customer 1966,customer1966@example.com,,59189.16672535762,0.45,1
1967,Customer 1967,customer1967@example.com,+1-555-2526,19263.149060230295,0.88,0
1968,Customer 1968,customer1968@example.com,,36861.30872357655,0.1,1
1969,Customer 1969,customer1969@example.com,+1-555-7337,34116.617585451284,0.26,1
1970,Customer 1970,customer1970@example.com,+1-555-8477,3593.4741446744147,0.75,0
1971,Customer 1971,customer1971@example.com,+1-555-5977,3394.9846252441694,0.09,0
1972,Customer 1972,customer1972@example.com,+1-555-1695,83338.00732390158,0.32,0
1973,Customer 1973,customer1973@example.com,+1-555-7541,28034.010187308428,0.39,1
1974,Customer 1974,customer1974@example.com,+1-555-6044,52289.79785764273,0.62,1
1975,Customer 1975,customer1975@example.com,+1-555-7201,30573.831785288534,0.16,0
1976,Customer 1976,customer1976@example.com,+1-555-4194,94127.24526641871,0.86,1
1977,Customer 1977,customer1977@example.com,+1-555-7496,26670.3791277116,0.45,0
1978,Customer 1978,customer1978@example.com,,43536.02446115457,0.92,0
1979,Customer 1979,customer1979@example.com,+1-555-9955,87400.29479797558,0.47,1
1980,Customer 1980,customer1980@example.com,+1-555-2071,84351.42311238905,0.28,0
1981,Customer 1981,customer1981@example.com,+1-555-4451,19424.040366781453,0.14,0
1982,Customer 1982,customer1982@example.com,+1-555-1260,80461.68766977533,0.0,0
1983,Customer 1983,customer1983@example.com,+1-555-5738,46360.50178705137,0.53,0
1984,Customer 1984,customer1984@example.com,,48813.918336450166,0.11,0
1985,Customer 1985,customer1985@example.com,+1-555-2865,14214.517269178434,0.39,0
1986,Customer 1986,customer1986@example.com,+1-555-7896,8979.54986195534,0.59,1
1987,Customer 1987,customer1987@example.com,+1-555-7657,73065.99139040275,0.28,1
1988,Customer 1988,customer1988@example.com,+1-555-4488,50149.654083174675,0.18,0
1989,Customer 1989,customer1989@example.com,+1-555-8740,44248.219558902776,0.77,0
1990,Customer 1990,customer1990@example.com,+1-555-3498,73221.31463658728,0.95,1
1991,Customer 1991,customer1991@example.com,+1-555-3914,76785.77700011987,0.1,0
1992,Customer 1992,,+1-555-4796,16731.908599266004,0.16,0
1993,Customer 1993,customer1993@example.com,+1-555-3412,61412.28979828649,0.96,0
1994,Customer 1994,customer1994@example.com,+1-555-1036,14400.054145490867,0.04,0
1995,Customer 1995,customer1995@example.com,+1-555-4238,75386.13351687552,0.98,0
1996,Customer 1996,customer1996@example.com,+1-555-4857,66038.56047044681,0.0,0
1997,Customer 1997,,+1-555-1289,95704.84748726233,0.87,0
1998,Customer 1998,customer1998@example.com,+1-555-8500,7826.843619285697,0.31,1
1999,Customer 1999,customer1999@example.com,+1-555-3158,6648.417393974178,0.94,1
2000,Customer 2000,customer2000@example.com,+1-555-1060,28936.520394626816,0.32,0
2001,Custmr 2001,,,500000.0,0.65,1
2002,Customer 2002,customer2002@example.com,+1-555-1345,25450.901108127982,0.08,0
2003,Customer 2003,customer2003@example.com,+1-555-1902,90719.20347158263,0.24,0
2004,Customer 2004,customer2004@example.com,+1-555-8123,25705.073785101104,0.77,1
2005,Customer 2005,customer2005@example.com,,27923.02288673447,0.53,0
2006,Customer 2006,customer2006@example.com,+1-555-3291,76180.42797937841,0.93,0
2007,Customer 2007,customer2007@example.com,+1-555-9313,45524.24440260346,0.43,0
2008,Customer 2008,customer2008@example.com,+1-555-8964,77894.34513856295,0.87,1
2009,Customer 2009,customer2009@example.com,+1-555-2119,7471.249598874138,0.45,0
2010,Customer 2010,,+1-555-3085,49269.54817366505,0.98,1
2011,Customer 2011,customer2011@example.com,+1-555-7202,4327.74641814498,0.96,1
2012,Customer 2012,customer2012@example.com,+1-555-1957,7202.667142080098,0.33,1
2013,Customer 2013,customer2013@example.com,+1-555-5327,90737.30788109668,0.89,0
2014,Customer 2014,customer2014@example.com,+1-555-4284,14785.291740641922,0.85,0
2015,Customer 2015,customer2015@example.com,+1-555-1069,53709.647545246495,0.21,0
2016,Customer 2016,customer2016@example.com,+1-555-4581,41698.46465746995,0.62,0
2017,Customer 2017,customer2017@example.com,+1-555-4182,35386.98929962543,0.07,1
2018,Customer 2018,customer2018@example.com,+1-555-8115,90083.50122303997,0.84,0
2019,Customer 2019,customer2019@example.com,+1-555-5179,3160.5162807734605,0.17,1
2020,Customer 2020,customer2020@example.com,+1-555-6694,66715.17893138331,0.07,0
2021,Customer 2021,,,96376.04898714149,0.4,1
2022,Customer 2022,customer2022@example.com,+1-555-2778,56456.650162722355,0.58,0
2023,Customer 2023,customer2023@example.com,+1-555-5720,93745.42374127608,0.85,0
2024,Customer 2024,customer2024@example.com,+1-555-9690,6173.530049316353,0.97,1
2025,Customer 2025,customer2025@example.com,+1-555-2972,42460.53858834198,0.44,0
2026,Customer 2026,,,26755.621305243065,0.06,0
2027,Customer 2027,customer2027@example.com,,73351.27553309225,0.75,0
2028,Customer 2028,customer2028@example.com,+1-555-8895,98148.41195922742,0.57,0
2029,Customer 2029,,,26396.47618198053,0.45,1
2030,Customer 2030,,+1-555-8440,65763.28554593338,0.31,1
2031,Customer 2031,customer2031@example.com,+1-555-2298,20611.665643214274,0.5,0
2032,Customer 2032,customer2032@example.com,+1-555-9705,56967.69520258938,0.34,0
2033,Customer 2033,,+1-555-1296,46929.31618214528,0.76,0
2034,Customer 2034,customer2034@example.com,+1-555-7582,97228.52763352217,0.54,1
2035,Customer 2035,customer2035@example.com,+1-555-9403,61244.19999695019,0.88,1
2036,Customer 2036,customer2036@example.com,+1-555-5211,35601.13083659506,0.54,1
2037,Customer 2037,,+1-555-9902,12295.482703905403,0.24,0
2038,Customer 2038,customer2038@example.com,+1-555-7435,15973.43604475852,0.85,0
2039,Customer 2039,customer2039@example.com,+1-555-7016,23306.376065172273,0.56,0
2040,Customer 2040,customer2040@example.com,+1-555-5649,25845.699472689503,0.21,0
2041,Customer 2041,customer2041@example.com,+1-555-6583,85210.98972627264,0.62,1
2042,Customer 2042,customer2042@example.com,+1-555-5120,56561.05603996997,0.36,0
2043,Customer 2043,customer2043@example.com,+1-555-4496,52815.700226062276,0.84,1
2044,Customer 2044,customer2044@example.com,+1-555-9226,12362.11831505253,0.45,0
2045,Customer 2045,customer2045@example.com,+1-555-3845,86153.82964159406,0.73,1
2046,Customer 2046,customer2046@example.com,,72558.61601763988,0.1,0
2047,Customer 2047,customer2047@example.com,+1-555-6412,7699.167828100157,0.4,0
2048,Customer 2048,,,71075.6746257471,0.98,0
2049,Customer 2049,customer2049@example.com,+1-555-9895,54810.28351692196,0.81,1
2050,Customer 2050,customer2050@example.com,+1-555-4578,9090.809228931048,0.16,0
2051,Custmr 2051,customer2051@example.com,+1-555-2447,46371.76351133699,0.28,1
2052,Customer 2052,customer2052@example.com,,48984.93242587465,0.33,0
2053,Customer 2053,customer2053@example.com,,17411.6794761643,0.65,0
2054,Customer 2054,customer2054@example.com,+1-555-1454,94624.11655302795,0.76,1
2055,Customer 2055,customer2055@example.com,+1-555-5530,85147.56177658553,0.75,0
2056,Customer 2056,customer2056@example.com,+1-555-3072,67233.21139558172,0.51,0
2057,Customer 2057,customer2057@example.com,+1-555-7345,46767.26053906012,0.81,0
2058,Customer 2058,,+1-555-1383,41764.78861686634,0.44,1
2059,Customer 2059,customer2059@example.com,+1-555-6863,65446.37324794446,0.12,0
2060,Customer 2060,customer2060@example.com,+1-555-5799,54997.75507128364,0.56,0
2061,Customer 2061,customer2061@example.com,+1-555-9392,7165.037482306676,0.95,0
2062,Customer 2062,customer2062@example.com,+1-555-3002,51737.762228262836,0.79,0
2063,Customer 2063,,+1-555-8508,80833.95810605111,0.58,0
2064,Customer 2064,customer2064@example.com,+1-555-6837,46464.74788209885,0.65,0
2065,Customer 2065,customer2065@example.com,+1-555-8681,6143.701177872573,0.93,1
2066,Customer 2066,customer2066@example.com,+1-555-4214,78841.54173901927,0.43,0
2067,Customer 2067,customer2067@example.com,+1-555-8264,20935.014431461466,0.33,1
2068,Customer 2068,,+1-555-8862,26603.462653915838,0.98,1
2069,Customer 2069,customer2069@example.com,+1-555-9125,17305.928989797292,0.86,1
2070,Customer 2070,,+1-555-8640,33691.29142227826,0.32,0
2071,Customer 2071,customer2071@example.com,+1-555-5839,75918.39906317487,0.46,0
2072,Customer 2072,customer2072@example.com,+1-555-9345,52419.2000908898,0.42,1
2073,Customer 2073,customer2073@example.com,+1-555-5103,21283.246140920543,0.15,0
2074,Customer 2074,,+1-555-6626,87905.17773705204,0.96,0
2075,Customer 2075,customer2075@example.com,+1-555-1358,88078.60364020139,0.4,1
2076,Customer 2076,customer2076@example.com,+1-555-8184,87187.26407955469,0.88,0
2077,Customer 2077,customer2077@example.com,+1-555-6658,24640.824926772388,0.19,0
2078,Customer 2078,customer2078@example.com,+1-555-8250,45672.69507391782,0.55,0
2079,Customer 2079,customer2079@example.com,+1-555-2009,98513.97595794663,0.02,1
2080,Customer 2080,,+1-555-5336,77429.23515468904,0.76,0
2081,Customer 2081,customer2081@example.com,,3689.574701330422,0.58,1
2082,Customer 2082,customer2082@example.com,+1-555-4189,7455.254534788713,0.63,0
2083,Customer 2083,customer2083@example.com,+1-555-3406,46929.20630442094,0.05,0
2084,Customer 2084,customer2084@example.com,+1-555-9307,91012.80038029446,0.21,0
2085,Customer 2085,customer2085@example.com,+1-555-5457,54331.47799731871,0.07,0
2086,Customer 2086,customer2086@example.com,+1-555-3684,50283.438295394735,0.29,0
2087,Customer 2087,customer2087@example.com,+1-555-2104,11441.896295706429,0.63,0
2088,Customer 2088,customer2088@example.com,+1-555-7961,66021.23036770511,0.57,1
2089,Customer 2089,customer2089@example.com,+1-555-6155,82388.21289942232,0.61,0
2090,Customer 2090,customer2090@example.com,+1-555-2276,38661.58074324867,0.55,0
2091,Customer 2091,customer2091@example.com,+1-555-9387,77785.57324160742,0.27,0
2092,Customer 2092,customer2092@example.com,+1-555-6831,96483.18873618035,0.24,1
2093,Customer 2093,customer2093@example.com,+1-555-9428,21172.87945364122,0.14,0
2094,Customer 2094,customer2094@example.com,+1-555-1636,52809.63348827939,0.85,0
2095,Customer 2095,customer2095@example.com,+1-555-9003,29426.65785037298,0.62,1
2096,Customer 2096,customer2096@example.com,+1-555-8186,79492.5874843501,0.19,0
2097,Customer 2097,,+1-555-2666,58181.743222234596,0.18,0
2098,Customer 2098,customer2098@example.com,+1-555-8815,63823.65933748007,0.87,0
2099,Customer 2099,customer2099@example.com,+1-555-9741,79993.50180197351,0.74,1
2100,Customer 2100,customer2100@example.com,+1-555-5944,40201.07679358304,0.66,0
2101,Custmr 2101,customer2101@example.com,+1-555-7448,91593.91677229728,0.41,0
2102,Customer 2102,,+1-555-5206,53769.85785736785,0.26,1
2103,Customer 2103,,+1-555-6648,16637.527460699454,0.98,0
2104,Customer 2104,customer2104@example.com,+1-555-8529,69894.01269871145,0.8,1
2105,Customer 2105,customer2105@example.com,+1-555-2832,79532.87369338718,0.3,0
2106,Customer 2106,customer2106@example.com,+1-555-8983,32359.406029685142,0.85,0
2107,Customer 2107,customer2107@example.com,+1-555-5994,85860.74644287654,0.76,0
2108,Customer 2108,,+1-555-9188,90708.18222181087,0.3,0
2109,Customer 2109,customer2109@example.com,+1-555-1733,28413.544250403083,0.43,0
2110,Customer 2110,customer2110@example.com,+1-555-1695,98368.62579880698,0.19,0
2111,Customer 2111,customer2111@example.com,+1-555-6090,14930.441276827083,0.11,0
2112,Customer 2112,,+1-555-7867,20999.551171846506,0.72,1
2113,Customer 2113,customer2113@example.com,+1-555-8054,19238.259084564586,0.27,0
2114,Customer 2114,customer2114@example.com,+1-555-4609,89504.98129077918,0.82,1
2115,Customer 2115,,+1-555-7468,65774.96268017121,1.0,1
2116,Customer 2116,customer2116@example.com,+1-555-7284,16058.324039005014,0.08,1
2117,Customer 2117,customer2117@example.com,+1-555-9758,44592.01841846655,0.47,1
2118,Customer 2118,,+1-555-4973,61914.5044819104,0.8,0
2119,Customer 2119,customer2119@example.com,,9262.944413948946,0.79,1
2120,Customer 2120,customer2120@example.com,+1-555-4068,88359.22047232653,0.76,1
2121,Customer 2121,customer2121@example.com,+1-555-5698,80556.75000871198,0.35,1
2122,Customer 2122,,+1-555-7450,51015.47058408718,0.45,0
2123,Customer 2123,customer2123@example.com,+1-555-6251,96745.53491065788,0.59,1
2124,Customer 2124,customer2124@example.com,+1-555-1098,42358.33694823487,0.97,1
2125,Customer 2125,customer2125@example.com,+1-555-2629,98426.92158461329,0.33,1
2126,Customer 2126,customer2126@example.com,+1-555-1304,67124.07988155908,0.92,0
2127,Customer 2127,customer2127@example.com,+1-555-9700,63832.4560521402,0.27,0
2128,Customer 2128,customer2128@example.com,+1-555-9972,17429.534634282714,0.99,1
2129,Customer 2129,customer2129@example.com,+1-555-1666,88310.84807215976,0.67,0
2130,Customer 2130,customer2130@example.com,+1-555-4558,43321.4791041409,0.46,0
2131,Customer 2131,customer2131@example.com,+1-555-9286,17061.107172465454,0.61,1
2132,Customer 2132,customer2132@example.com,+1-555-2997,2248.144477600145,0.27,0
2133,Customer 2133,customer2133@example.com,+1-555-9093,56415.81268019987,0.27,0
2134,Customer 2134,customer2134@example.com,+1-555-5515,53212.56259014495,0.11,0
2135,Customer 2135,customer2135@example.com,+1-555-3081,72216.00861454669,0.11,0
2136,Customer 2136,customer2136@example.com,+1-555-9816,89135.5472487624,0.35,0
2137,Customer 2137,customer2137@example.com,+1-555-8624,8861.251879659922,0.76,0
2138,Customer 2138,customer2138@example.com,+1-555-2173,73418.15254369588,0.61,0
2139,Customer 2139,customer2139@example.com,+1-555-3675,19553.78246566064,0.1,0
2140,Customer 2140,customer2140@example.com,+1-555-9736,85959.52826255924,0.85,1
2141,Customer 2141,customer2141@example.com,+1-555-5505,82087.28787230396,0.6,0
2142,Customer 2142,customer2142@example.com,+1-555-2254,54538.581743568895,0.96,0
2143,Customer 2143,customer2143@example.com,+1-555-7578,71314.03706370784,0.67,0
2144,Customer 2144,customer2144@example.com,+1-555-8325,32120.661205191092,0.18,1
2145,Customer 2145,customer2145@example.com,+1-555-5062,47645.62199434865,0.47,1
2146,Customer 2146,customer2146@example.com,+1-555-5681,82342.0528733367,0.65,0
2147,Customer 2147,customer2147@example.com,+1-555-6064,46467.25452014818,0.03,0
2148,Customer 2148,customer2148@example.com,+1-555-5909,36422.02826721874,0.01,0
2149,Customer 2149,customer2149@example.com,+1-555-6558,49927.03227777969,0.13,1
2150,Customer 2150,customer2150@example.com,+1-555-9675,82996.67599128462,0.25,0
2151,Custmr 2151,customer2151@example.com,+1-555-5720,34185.5966897164,0.43,0
2152,Customer 2152,customer2152@example.com,+1-555-7164,18202.397720438636,0.49,1
2153,Customer 2153,customer2153@example.com,+1-555-9647,71489.3880127473,0.14,1
2154,Customer 2154,customer2154@example.com,+1-555-5927,82771.8430581001,0.67,0
2155,Customer 2155,customer2155@example.com,+1-555-8463,10963.110373829799,0.6,1
2156,Customer 2156,customer2156@example.com,+1-555-1733,24747.53716283853,0.29,0
2157,Customer 2157,customer2157@example.com,+1-555-4850,15055.226986338395,0.01,1
2158,Customer 2158,,+1-555-5386,35446.1997466345,0.08,0
2159,Customer 2159,,+1-555-5404,45584.746911635855,0.39,0
2160,Customer 2160,,+1-555-1612,75133.80735936735,0.15,0
2161,Customer 2161,customer2161@example.com,+1-555-5659,65463.610903285735,0.38,0
2162,Customer 2162,customer2162@example.com,+1-555-9434,62471.92818036469,0.63,0
2163,Customer 2163,customer2163@example.com,+1-555-5796,35885.11971435579,0.55,0
2164,Customer 2164,customer2164@example.com,+1-555-2409,84303.30775539123,0.23,0
2165,Customer 2165,customer2165@example.com,+1-555-1287,47657.42957241829,0.34,0
2166,Customer 2166,customer2166@example.com,+1-555-6540,97931.3888635003,0.61,1
2167,Customer 2167,customer2167@example.com,+1-555-6054,63780.071691277946,0.86,0
2168,Customer 2168,,+1-555-7551,13500.20941488577,0.75,0
2169,Customer 2169,customer2169@example.com,+1-555-5706,67941.57864546796,0.55,0
2170,Customer 2170,customer2170@example.com,+1-555-3060,33185.2975277382,0.36,0
2171,Customer 2171,customer2171@example.com,+1-555-3607,68946.39247192364,0.37,0
2172,Customer 2172,customer2172@example.com,+1-555-8876,7894.473668078168,0.88,0
2173,Customer 2173,customer2173@example.com,+1-555-8122,18313.26228041998,0.04,0
2174,Customer 2174,customer2174@example.com,+1-555-1019,85717.98863167285,0.99,0
2175,Customer 2175,customer2175@example.com,+1-555-8070,23490.776145327975,0.66,1
2176,Customer 2176,customer2176@example.com,+1-555-6088,83867.07139905107,0.68,0
2177,Customer 2177,customer2177@example.com,+1-555-7013,28648.332756986634,0.04,0
2178,Customer 2178,customer2178@example.com,+1-555-7094,64645.30909581206,0.61,0
2179,Customer 2179,customer2179@example.com,+1-555-4054,69720.90677747327,0.48,1
2180,Customer 2180,customer2180@example.com,+1-555-4657,51752.82056136024,0.11,0
2181,Customer 2181,,+1-555-5235,31225.756992976396,0.28,1
2182,Customer 2182,customer2182@example.com,+1-555-9101,22051.793260738516,0.89,0
2183,Customer 2183,,+1-555-6942,4285.746101680195,0.55,0
2184,Customer 2184,customer2184@example.com,+1-555-8720,31090.693722831656,0.41,1
2185,Customer 2185,,+1-555-3581,65663.11626259702,0.07,1
2186,Customer 2186,customer2186@example.com,+1-555-6828,93892.17702639979,0.71,0
2187,Customer 2187,customer2187@example.com,+1-555-8946,87249.24374404215,0.7,0
2188,Customer 2188,customer2188@example.com,+1-555-8959,76840.41287699496,0.61,0
2189,Customer 2189,customer2189@example.com,+1-555-6724,79056.28698207656,0.51,1
2190,Customer 2190,,+1-555-2504,66833.50544412353,0.43,0
2191,Customer 2191,customer2191@example.com,+1-555-8193,26768.3988990343,0.59,0
2192,Customer 2192,customer2192@example.com,+1-555-3800,90812.30803987716,0.23,0
2193,Customer 2193,customer2193@example.com,+1-555-9481,67402.49887867756,0.94,0
2194,Customer 2194,,+1-555-1406,56483.62246706356,0.59,0
2195,Customer 2195,customer2195@example.com,+1-555-5694,11987.957452134626,0.31,0
2196,Customer 2196,customer2196@example.com,,45258.498836836116,0.45,0
2197,Customer 2197,customer2197@example.com,+1-555-9843,46575.468848990706,0.81,0
2198,Customer 2198,customer2198@example.com,+1-555-3846,86591.79734274432,0.16,0
2199,Customer 2199,customer2199@example.com,+1-555-5159,55118.17379859106,0.29,0
2200,Customer 2200,customer2200@example.com,+1-555-5388,38659.65434807056,0.68,0
2201,Custmr 2201,customer2201@example.com,+1-555-1853,97703.23252255528,0.32,0
2202,Customer 2202,customer2202@example.com,+1-555-9648,11961.338739305253,0.79,0
2203,Customer 2203,customer2203@example.com,+1-555-6385,42832.294402882515,0.13,0
2204,Customer 2204,customer2204@example.com,,5160.442841969124,0.76,1
2205,Customer 2205,customer2205@example.com,+1-555-8901,74250.5079559261,0.07,0
2206,Customer 2206,customer2206@example.com,+1-555-9623,91889.57866771592,0.01,0
2207,Customer 2207,customer2207@example.com,+1-555-6772,28723.695625498454,0.9,0
2208,Customer 2208,customer2208@example.com,+1-555-9172,85975.82600311296,0.58,0
2209,Customer 2209,customer2209@example.com,+1-555-7386,29929.60481572788,0.35,0
2210,Customer 2210,customer2210@example.com,+1-555-3954,91166.2460027476,0.23,0
2211,Customer 2211,customer2211@example.com,+1-555-7426,75642.2284560816,0.62,0
2212,Customer 2212,,+1-555-3929,80685.77090730243,0.51,0
2213,Customer 2213,customer2213@example.com,+1-555-3659,2782.6490044449956,0.99,0
2214,Customer 2214,customer2214@example.com,+1-555-4432,96318.22535032858,0.98,1
2215,Customer 2215,customer2215@example.com,+1-555-6606,72940.428214962,0.64,1
2216,Customer 2216,customer2216@example.com,+1-555-1093,31170.3584432272,0.44,1
2217,Customer 2217,customer2217@example.com,,83110.07182102585,0.49,0
2218,Customer 2218,customer2218@example.com,+1-555-1734,28870.598643078065,0.68,1
2219,Customer 2219,customer2219@example.com,+1-555-3436,87402.63011704666,0.1,1
2220,Customer 2220,customer2220@example.com,+1-555-4930,12145.458650781764,0.33,1
2221,Customer 2221,customer2221@example.com,+1-555-1894,70664.91176861878,0.08,0
2222,Customer 2222,customer2222@example.com,+1-555-7946,54529.149187846124,0.07,1
2223,Customer 2223,customer2223@example.com,,10556.91254934864,0.2,0
2224,Customer 2224,customer2224@example.com,+1-555-8366,24947.48899762506,0.49,0
2225,Customer 2225,,+1-555-1074,2227.999591454164,0.78,0
2226,Customer 2226,customer2226@example.com,+1-555-9565,47408.02858098608,0.49,1
2227,Customer 2227,,+1-555-9763,30825.26081524004,0.34,1
2228,Customer 2228,customer2228@example.com,+1-555-8093,60237.390945478124,0.08,0
2229,Customer 2229,,+1-555-5785,30426.5429631531,0.55,0
2230,Customer 2230,customer2230@example.com,+1-555-1584,30691.992039191486,0.27,0
2231,Customer 2231,customer2231@example.com,+1-555-4719,74576.12667442874,0.61,0
2232,Customer 2232,customer2232@example.com,+1-555-2642,5766.140761856991,0.98,0
2233,Customer 2233,,+1-555-1676,90386.60452400673,0.11,0
2234,Customer 2234,customer2234@example.com,+1-555-8811,85374.12356472696,0.21,1
2235,Customer 2235,customer2235@example.com,+1-555-6654,67112.66363941424,0.47,0
2236,Customer 2236,customer2236@example.com,+1-555-5851,59728.935440631045,0.97,0
2237,Customer 2237,customer2237@example.com,+1-555-7217,89337.94731582557,0.77,1
2238,Customer 2238,customer2238@example.com,+1-555-9907,19347.68777334273,0.9,1
2239,Customer 2239,customer2239@example.com,+1-555-3968,8817.947056892033,0.33,1
2240,Customer 2240,customer2240@example.com,+1-555-6673,24711.506821044273,0.99,0
2241,Customer 2241,customer2241@example.com,,79663.24959131883,0.1,1
2242,Customer 2242,customer2242@example.com,+1-555-2448,4432.356405921849,0.05,0
2243,Customer 2243,customer2243@example.com,+1-555-3820,58697.87667326548,0.86,1
2244,Customer 2244,customer2244@example.com,+1-555-2746,99548.31410293968,0.93,1
2245,Customer 2245,customer2245@example.com,+1-555-8633,85713.9132899164,0.09,1
2246,Customer 2246,customer2246@example.com,+1-555-5327,52623.123215315354,0.11,0
2247,Customer 2247,customer2247@example.com,+1-555-2229,7300.450019377592,0.03,0
2248,Customer 2248,customer2248@example.com,+1-555-3984,83305.97792418527,0.1,1
2249,Customer 2249,customer2249@example.com,+1-555-5114,60298.87230954385,0.21,1
2250,Customer 2250,customer2250@example.com,+1-555-5039,12378.366708897116,0.97,0
2251,Custmr 2251,customer2251@example.com,+1-555-3937,500000.0,0.67,1
2252,Customer 2252,customer2252@example.com,+1-555-5462,91053.05512422265,0.78,0
2253,Customer 2253,customer2253@example.com,+1-555-8002,67250.82603086976,0.78,0
2254,Customer 2254,customer2254@example.com,+1-555-1370,83099.3931323588,0.54,0
2255,Customer 2255,customer2255@example.com,+1-555-4769,88018.91112794446,0.8,0
2256,Customer 2256,customer2256@example.com,+1-555-4721,57605.4628527839,0.6,0
2257,Customer 2257,customer2257@example.com,+1-555-3325,52227.188823749086,0.31,1
2258,Customer 2258,customer2258@example.com,+1-555-5055,43612.31362177803,0.56,0
2259,Customer 2259,,+1-555-1768,32377.71219132081,0.53,0
2260,Customer 2260,customer2260@example.com,+1-555-9320,44025.00012501246,0.82,1
2261,Customer 2261,customer2261@example.com,+1-555-6976,77614.08591728548,0.98,1
2262,Customer 2262,,+1-555-2314,60590.41967049803,0.41,0
2263,Customer 2263,,+1-555-9580,89359.80570552977,0.76,0
2264,Customer 2264,customer2264@example.com,+1-555-8664,44894.62142353958,0.1,0
2265,Customer 2265,,+1-555-2265,61101.86829315665,0.78,1
2266,Customer 2266,customer2266@example.com,+1-555-4566,63499.447756106885,0.37,0
2267,Customer 2267,customer2267@example.com,+1-555-2956,59578.019068326226,0.04,0
2268,Customer 2268,,+1-555-4665,70560.74353546611,0.36,1
2269,Customer 2269,customer2269@example.com,+1-555-2905,24505.913369105823,0.61,0
2270,Customer 2270,customer2270@example.com,+1-555-6822,51724.013977033275,0.12,0
2271,Customer 2271,customer2271@example.com,+1-555-3361,11318.25547802642,0.92,1
2272,Customer 2272,,+1-555-7157,39066.621436836445,0.08,0
2273,Customer 2273,customer2273@example.com,+1-555-1889,49279.03979350517,0.93,0
2274,Customer 2274,customer2274@example.com,+1-555-6129,65570.20169500177,0.71,1
2275,Customer 2275,customer2275@example.com,+1-555-8393,95102.57420603414,0.33,1
2276,Customer 2276,customer2276@example.com,+1-555-2588,60464.45558828723,0.39,0
2277,Customer 2277,customer2277@example.com,+1-555-9505,74615.79770147942,0.74,0
2278,Customer 2278,customer2278@example.com,+1-555-9406,51120.339890025076,0.6,1
2279,Customer 2279,customer2279@example.com,+1-555-2842,63776.2991062568,0.67,0
2280,Customer 2280,customer2280@example.com,+1-555-1806,8022.2893972435695,0.39,0
2281,Customer 2281,customer2281@example.com,+1-555-6162,26184.766503342853,0.49,0
2282,Customer 2282,customer2282@example.com,+1-555-4837,36823.45622730873,0.99,0
2283,Customer 2283,customer2283@example.com,+1-555-5930,47776.84214564484,0.21,1
2284,Customer 2284,customer2284@example.com,+1-555-1264,5519.22580473599,0.42,0
2285,Customer 2285,customer2285@example.com,+1-555-2589,14862.38565777845,0.29,1
2286,Customer 2286,customer2286@example.com,+1-555-8825,28404.61647133927,0.77,1
2287,Customer 2287,customer2287@example.com,+1-555-6817,97181.73639920402,0.76,1
2288,Customer 2288,,+1-555-4149,33803.353703202025,0.29,1
2289,Customer 2289,customer2289@example.com,+1-555-3056,48722.06475309617,0.08,1
2290,Customer 2290,customer2290@example.com,+1-555-3787,20413.673561100903,0.01,0
