CustomerID,Name,Email,Phone,Revenue,Engagement,Target
2154.0,Customer 2154,customer2154@example.com,+1-555-5927,82771.8430581001,0.67,0.0
2155.0,Customer 2155,customer2155@example.com,+1-555-8463,10963.1103738298,0.6,1.0
2156.0,Customer 2156,customer2156@example.com,+1-555-1733,24747.53716283853,0.29,0.0
2157.0,Customer 2157,customer2157@example.com,+1-555-4850,15055.226986338395,0.01,1.0
2158.0,Customer 2158,Unknown,+1-555-5386,35446.1997466345,0.08,0.0
2159.0,Customer 2159,Unknown,+1-555-5404,45584.746911635855,0.39,0.0
2160.0,Customer 2160,Unknown,+1-555-1612,75133.80735936735,0.15,0.0
2161.0,Customer 2161,customer2161@example.com,+1-555-5659,65463.610903285735,0.38,0.0
2162.0,Customer 2162,customer2162@example.com,+1-555-9434,62471.92818036469,0.63,0.0
2163.0,Customer 2163,customer2163@example.com,+1-555-5796,35885.11971435579,0.55,0.0
2164.0,Customer 2164,customer2164@example.com,+1-555-2409,84303.30775539123,0.23,0.0
2165.0,Customer 2165,customer2165@example.com,+1-555-1287,47657.42957241829,0.34,0.0
2166.0,Customer 2166,customer2166@example.com,+1-555-6540,97931.3888635003,0.61,1.0
2167.0,Customer 2167,customer2167@example.com,+1-555-6054,63780.071691277946,0.86,0.0
2168.0,Customer 2168,Unknown,+1-555-7551,13500.20941488577,0.75,0.0
2169.0,Customer 2169,customer2169@example.com,+1-555-5706,67941.57864546796,0.55,0.0
2170.0,Customer 2170,customer2170@example.com,+1-555-3060,33185.2975277382,0.36,0.0
2171.0,Customer 2171,customer2171@example.com,+1-555-3607,68946.39247192364,0.37,0.0
2172.0,Customer 2172,customer2172@example.com,+1-555-8876,7894.473668078168,0.88,0.0
2173.0,Customer 2173,customer2173@example.com,+1-555-8122,18313.26228041998,0.04,0.0
2174.0,Customer 2174,customer2174@example.com,+1-555-1019,85717.98863167285,0.99,0.0
2175.0,Customer 2175,customer2175@example.com,+1-555-8070,23490.77614532797,0.66,1.0
2176.0,Customer 2176,customer2176@example.com,+1-555-6088,83867.07139905107,0.68,0.0
2177.0,Customer 2177,customer2177@example.com,+1-555-7013,28648.332756986634,0.04,0.0
2178.0,Customer 2178,customer2178@example.com,+1-555-7094,64645.30909581206,0.61,0.0
2179.0,Customer 2179,customer2179@example.com,+1-555-4054,69720.90677747327,0.48,1.0
2180.0,Customer 2180,customer2180@example.com,+1-555-4657,51752.82056136024,0.11,0.0
2181.0,Customer 2181,Unknown,+1-555-5235,31225.7569929764,0.28,1.0
2182.0,Customer 2182,customer2182@example.com,+1-555-9101,22051.79326073852,0.89,0.0
2183.0,Customer 2183,Unknown,+1-555-6942,4285.746101680195,0.55,0.0
2184.0,Customer 2184,customer2184@example.com,+1-555-8720,31090.693722831656,0.41,1.0
2185.0,Customer 2185,Unknown,+1-555-3581,65663.11626259702,0.07,1.0
2186.0,Customer 2186,customer2186@example.com,+1-555-6828,93892.1770263998,0.71,0.0
2187.0,Customer 2187,customer2187@example.com,+1-555-8946,87249.24374404215,0.7,0.0
2188.0,Customer 2188,customer2188@example.com,+1-555-8959,76840.41287699496,0.61,0.0
2189.0,Customer 2189,customer2189@example.com,+1-555-6724,79056.28698207656,0.51,1.0
2190.0,Customer 2190,Unknown,+1-555-2504,66833.50544412353,0.43,0.0
2191.0,Customer 2191,customer2191@example.com,+1-555-8193,26768.3988990343,0.59,0.0
2192.0,Customer 2192,customer2192@example.com,+1-555-3800,90812.30803987716,0.23,0.0
2193.0,Customer 2193,customer2193@example.com,+1-555-9481,67402.49887867756,0.94,0.0
2194.0,Customer 2194,Unknown,+1-555-1406,56483.62246706356,0.59,0.0
2195.0,Customer 2195,customer2195@example.com,+1-555-5694,11987.957452134626,0.31,0.0
2196.0,Customer 2196,customer2196@example.com,Unknown,45258.49883683612,0.45,0.0
2197.0,Customer 2197,customer2197@example.com,+1-555-9843,46575.46884899071,0.81,0.0
2198.0,Customer 2198,customer2198@example.com,+1-555-3846,86591.79734274432,0.16,0.0
2199.0,Customer 2199,customer2199@example.com,+1-555-5159,55118.17379859106,0.29,0.0
2200.0,Customer 2200,customer2200@example.com,+1-555-5388,38659.65434807056,0.68,0.0
2201.0,Custmr 2201,customer2201@example.com,+1-555-1853,97703.23252255528,0.32,0.0
2202.0,Customer 2202,customer2202@example.com,+1-555-9648,11961.338739305253,0.79,0.0
2203.0,Customer 2203,customer2203@example.com,+1-555-6385,42832.29440288252,0.13,0.0
2204.0,Customer 2204,customer2204@example.com,Unknown,5160.442841969124,0.76,1.0
2205.0,Customer 2205,customer2205@example.com,+1-555-8901,74250.5079559261,0.07,0.0
2206.0,Customer 2206,customer2206@example.com,+1-555-9623,91889.57866771592,0.01,0.0
2207.0,Customer 2207,customer2207@example.com,+1-555-6772,28723.69562549845,0.9,0.0
2208.0,Customer 2208,customer2208@example.com,+1-555-9172,85975.82600311296,0.58,0.0
2209.0,Customer 2209,customer2209@example.com,+1-555-7386,29929.60481572788,0.35,0.0
2210.0,Customer 2210,customer2210@example.com,+1-555-3954,91166.2460027476,0.23,0.0
2211.0,Customer 2211,customer2211@example.com,+1-555-7426,75642.2284560816,0.62,0.0
2212.0,Customer 2212,Unknown,+1-555-3929,80685.77090730243,0.51,0.0
2213.0,Customer 2213,customer2213@example.com,+1-555-3659,2782.649004444996,0.99,0.0
2214.0,Customer 2214,customer2214@example.com,+1-555-4432,96318.22535032858,0.98,1.0
2215.0,Customer 2215,customer2215@example.com,+1-555-6606,72940.428214962,0.64,1.0
2216.0,Customer 2216,customer2216@example.com,+1-555-1093,31170.3584432272,0.44,1.0
2217.0,Customer 2217,customer2217@example.com,Unknown,83110.07182102585,0.49,0.0
2218.0,Customer 2218,customer2218@example.com,+1-555-1734,28870.598643078065,0.68,1.0
2219.0,Customer 2219,customer2219@example.com,+1-555-3436,87402.63011704666,0.1,1.0
2220.0,Customer 2220,customer2220@example.com,+1-555-4930,12145.458650781764,0.33,1.0
2221.0,Customer 2221,customer2221@example.com,+1-555-1894,70664.91176861878,0.08,0.0
2222.0,Customer 2222,customer2222@example.com,+1-555-7946,54529.14918784613,0.07,1.0
2223.0,Customer 2223,customer2223@example.com,Unknown,10556.91254934864,0.2,0.0
2224.0,Customer 2224,customer2224@example.com,+1-555-8366,24947.48899762506,0.49,0.0
2225.0,Customer 2225,Unknown,+1-555-1074,2227.999591454164,0.78,0.0
2226.0,Customer 2226,customer2226@example.com,+1-555-9565,47408.02858098608,0.49,1.0
2227.0,Customer 2227,Unknown,+1-555-9763,30825.26081524004,0.34,1.0
2228.0,Customer 2228,customer2228@example.com,+1-555-8093,60237.39094547813,0.08,0.0
2229.0,Customer 2229,Unknown,+1-555-5785,30426.5429631531,0.55,0.0
2230.0,Customer 2230,customer2230@example.com,+1-555-1584,30691.99203919149,0.27,0.0
2231.0,Customer 2231,customer2231@example.com,+1-555-4719,74576.12667442874,0.61,0.0
2232.0,Customer 2232,customer2232@example.com,+1-555-2642,5766.140761856991,0.98,0.0
2233.0,Customer 2233,Unknown,+1-555-1676,90386.60452400672,0.11,0.0
2234.0,Customer 2234,customer2234@example.com,+1-555-8811,85374.12356472696,0.21,1.0
2235.0,Customer 2235,customer2235@example.com,+1-555-6654,67112.66363941424,0.47,0.0
2236.0,Customer 2236,customer2236@example.com,+1-555-5851,59728.935440631045,0.97,0.0
2237.0,Customer 2237,customer2237@example.com,+1-555-7217,89337.94731582557,0.77,1.0
2238.0,Customer 2238,customer2238@example.com,+1-555-9907,19347.68777334273,0.9,1.0
2239.0,Customer 2239,customer2239@example.com,+1-555-3968,8817.947056892033,0.33,1.0
2240.0,Customer 2240,customer2240@example.com,+1-555-6673,24711.506821044277,0.99,0.0
2241.0,Customer 2241,customer2241@example.com,Unknown,79663.24959131883,0.1,1.0
2242.0,Customer 2242,customer2242@example.com,+1-555-2448,4432.356405921849,0.05,0.0
2243.0,Customer 2243,customer2243@example.com,+1-555-3820,58697.87667326548,0.86,1.0
2244.0,Customer 2244,customer2244@example.com,+1-555-2746,99548.31410293968,0.93,1.0
2245.0,Customer 2245,customer2245@example.com,+1-555-8633,85713.9132899164,0.09,1.0
2246.0,Customer 2246,customer2246@example.com,+1-555-5327,52623.12321531536,0.11,0.0
2247.0,Customer 2247,customer2247@example.com,+1-555-2229,7300.450019377592,0.03,0.0
2248.0,Customer 2248,customer2248@example.com,+1-555-3984,83305.97792418527,0.1,1.0
2249.0,Customer 2249,customer2249@example.com,+1-555-5114,60298.87230954385,0.21,1.0
2250.0,Customer 2250,customer2250@example.com,+1-555-5039,12378.366708897116,0.97,0.0
2251.0,Custmr 2251,customer2251@example.com,+1-555-3937,500000.0,0.67,1.0
2252.0,Customer 2252,customer2252@example.com,+1-555-5462,91053.05512422264,0.78,0.0
2253.0,Customer 2253,customer2253@example.com,+1-555-8002,67250.82603086976,0.78,0.0
2254.0,Customer 2254,customer2254@example.com,+1-555-1370,83099.3931323588,0.54,0.0
2255.0,Customer 2255,customer2255@example.com,+1-555-4769,88018.91112794446,0.8,0.0
2256.0,Customer 2256,customer2256@example.com,+1-555-4721,57605.4628527839,0.6,0.0
2257.0,Customer 2257,customer2257@example.com,+1-555-3325,52227.188823749086,0.31,1.0
2258.0,Customer 2258,customer2258@example.com,+1-555-5055,43612.31362177803,0.56,0.0
2259.0,Customer 2259,Unknown,+1-555-1768,32377.71219132081,0.53,0.0
2260.0,Customer 2260,customer2260@example.com,+1-555-9320,44025.00012501246,0.82,1.0
2261.0,Customer 2261,customer2261@example.com,+1-555-6976,77614.08591728548,0.98,1.0
2262.0,Customer 2262,Unknown,+1-555-2314,60590.41967049803,0.41,0.0
2263.0,Customer 2263,Unknown,+1-555-9580,89359.80570552977,0.76,0.0
2264.0,Customer 2264,customer2264@example.com,+1-555-8664,44894.62142353958,0.1,0.0
2265.0,Customer 2265,Unknown,+1-555-2265,61101.86829315665,0.78,1.0
2266.0,Customer 2266,customer2266@example.com,+1-555-4566,63499.447756106885,0.37,0.0
2267.0,Customer 2267,customer2267@example.com,+1-555-2956,59578.01906832623,0.04,0.0
2268.0,Customer 2268,Unknown,+1-555-4665,70560.74353546611,0.36,1.0
2269.0,Customer 2269,customer2269@example.com,+1-555-2905,24505.913369105823,0.61,0.0
2270.0,Customer 2270,customer2270@example.com,+1-555-6822,51724.01397703328,0.12,0.0
2271.0,Customer 2271,customer2271@example.com,+1-555-3361,11318.25547802642,0.92,1.0
2272.0,Customer 2272,Unknown,+1-555-7157,39066.621436836445,0.08,0.0
2273.0,Customer 2273,customer2273@example.com,+1-555-1889,49279.03979350517,0.93,0.0
2274.0,Customer 2274,customer2274@example.com,+1-555-6129,65570.20169500177,0.71,1.0
2275.0,Customer 2275,customer2275@example.com,+1-555-8393,95102.57420603414,0.33,1.0
2276.0,Customer 2276,customer2276@example.com,+1-555-2588,60464.45558828723,0.39,0.0
2277.0,Customer 2277,customer2277@example.com,+1-555-9505,74615.79770147942,0.74,0.0
2278.0,Customer 2278,customer2278@example.com,+1-555-9406,51120.33989002508,0.6,1.0
2279.0,Customer 2279,customer2279@example.com,+1-555-2842,63776.2991062568,0.67,0.0
2280.0,Customer 2280,customer2280@example.com,+1-555-1806,8022.2893972435695,0.39,0.0
2281.0,Customer 2281,customer2281@example.com,+1-555-6162,26184.766503342853,0.49,0.0
2282.0,Customer 2282,customer2282@example.com,+1-555-4837,36823.45622730873,0.99,0.0
2283.0,Customer 2283,customer2283@example.com,+1-555-5930,47776.84214564484,0.21,1.0
2284.0,Customer 2284,customer2284@example.com,+1-555-1264,5519.22580473599,0.42,0.0
2285.0,Customer 2285,customer2285@example.com,+1-555-2589,14862.38565777845,0.29,1.0
2286.0,Customer 2286,customer2286@example.com,+1-555-8825,28404.61647133927,0.77,1.0
2287.0,Customer 2287,customer2287@example.com,+1-555-6817,97181.73639920402,0.76,1.0
2288.0,Customer 2288,Unknown,+1-555-4149,33803.353703202025,0.29,1.0
2289.0,Customer 2289,customer2289@example.com,+1-555-3056,48722.06475309617,0.08,1.0
2290.0,Customer 2290,customer2290@example.com,+1-555-3787,20413.673561100903,0.01,0.0
2291.0,Customer 2291,customer2291@example.com,+1-555-2685,61467.227036501055,0.43,0.0
2292.0,Customer 2292,customer2292@example.com,+1-555-9201,28787.638336081454,0.41,1.0
2293.0,Customer 2293,Unknown,+1-555-6514,21492.26526540425,0.99,0.0
2294.0,Customer 2294,customer2294@example.com,+1-555-8362,52140.690216151925,0.47,0.0
2295.0,Customer 2295,customer2295@example.com,+1-555-2067,1545.0741168816612,0.26,0.0
2296.0,Customer 2296,customer2296@example.com,+1-555-6806,1758.7392322733074,0.89,0.0
2297.0,Customer 2297,customer2297@example.com,+1-555-1620,22687.81210108392,0.49,1.0
2298.0,Customer 2298,customer2298@example.com,+1-555-9445,4635.414887581293,0.6,1.0
2299.0,Customer 2299,customer2299@example.com,Unknown,11694.549658938446,0.1,0.0
2300.0,Customer 2300,customer2300@example.com,+1-555-9762,34547.204284536405,0.38,1.0
2301.0,Custmr 2301,Unknown,+1-555-2833,80455.98227840147,0.94,0.0
2302.0,Customer 2302,Unknown,+1-555-2692,57632.815693560784,0.59,1.0
2303.0,Customer 2303,customer2303@example.com,+1-555-6960,51754.10486968522,0.34,0.0
2304.0,Customer 2304,customer2304@example.com,+1-555-7226,30055.393497604044,0.63,1.0
2305.0,Customer 2305,customer2305@example.com,+1-555-2311,93243.61822384884,0.91,0.0
2306.0,Customer 2306,customer2306@example.com,+1-555-1433,40304.48908248197,0.27,0.0
2307.0,Customer 2307,customer2307@example.com,+1-555-8466,9622.183912781378,0.51,1.0
2308.0,Customer 2308,customer2308@example.com,+1-555-6667,62089.585095662325,0.96,0.0
2309.0,Customer 2309,customer2309@example.com,+1-555-3750,12270.00095418354,0.17,1.0
2310.0,Customer 2310,customer2310@example.com,Unknown,35177.09113736752,0.72,0.0
2311.0,Customer 2311,customer2311@example.com,+1-555-7959,51233.78193306308,0.61,0.0
2312.0,Customer 2312,customer2312@example.com,+1-555-3945,87548.0299438324,0.68,0.0
2313.0,Customer 2313,customer2313@example.com,+1-555-7189,49861.11145367175,0.35,0.0
2314.0,Customer 2314,customer2314@example.com,+1-555-4685,70523.61783713476,0.31,0.0
2315.0,Customer 2315,customer2315@example.com,+1-555-8574,99288.86706090796,0.68,1.0
2316.0,Customer 2316,customer2316@example.com,+1-555-1947,14017.42286990018,0.22,0.0
2317.0,Customer 2317,customer2317@example.com,+1-555-5637,28198.421026432432,0.42,1.0
2318.0,Customer 2318,customer2318@example.com,Unknown,40063.031484167,0.19,0.0
2319.0,Customer 2319,customer2319@example.com,+1-555-2809,42760.9896753443,0.01,0.0
2320.0,Customer 2320,customer2320@example.com,+1-555-1210,41691.08645128903,0.97,0.0
2321.0,Customer 2321,Unknown,+1-555-6063,90853.48925309892,0.43,0.0
2322.0,Customer 2322,customer2322@example.com,+1-555-5578,71689.23180221878,0.97,1.0
2323.0,Customer 2323,customer2323@example.com,+1-555-4904,61182.61619497967,0.14,0.0
2324.0,Customer 2324,customer2324@example.com,+1-555-5681,31627.899068415427,0.59,0.0
2325.0,Customer 2325,customer2325@example.com,+1-555-5003,82555.24803790817,0.2,0.0
2326.0,Customer 2326,customer2326@example.com,Unknown,95550.9906370139,0.79,0.0
2327.0,Customer 2327,customer2327@example.com,+1-555-4707,82298.62997247242,0.78,0.0
2328.0,Customer 2328,Unknown,+1-555-7475,1154.9454139558177,0.11,0.0
2329.0,Customer 2329,Unknown,+1-555-6048,64003.73564815729,0.91,0.0
2330.0,Customer 2330,customer2330@example.com,+1-555-8985,6062.402762767972,0.19,1.0
2331.0,Customer 2331,Unknown,+1-555-9629,26503.114813038464,0.61,1.0
2332.0,Customer 2332,customer2332@example.com,+1-555-5081,6892.945334429397,0.99,0.0
2333.0,Customer 2333,customer2333@example.com,+1-555-8092,60775.74984198939,0.88,0.0
2334.0,Customer 2334,customer2334@example.com,+1-555-3003,68972.40143576807,0.96,1.0
2335.0,Customer 2335,customer2335@example.com,+1-555-9059,12334.276168524606,0.34,1.0
2336.0,Customer 2336,customer2336@example.com,+1-555-7348,39000.04942145297,0.11,1.0
2337.0,Customer 2337,customer2337@example.com,+1-555-4137,46167.41438659866,0.19,1.0
2338.0,Customer 2338,customer2338@example.com,+1-555-5614,37536.24915433074,0.5,0.0
2339.0,Customer 2339,customer2339@example.com,+1-555-6096,12981.475048034112,0.79,1.0
2340.0,Customer 2340,customer2340@example.com,+1-555-9249,42475.83122856006,0.15,1.0
2341.0,Customer 2341,customer2341@example.com,+1-555-3406,75366.6267330334,0.66,0.0
2342.0,Customer 2342,customer2342@example.com,+1-555-9666,8029.758788792291,0.32,0.0
2343.0,Customer 2343,customer2343@example.com,+1-555-6223,8937.821394108441,0.34,0.0
2344.0,Customer 2344,customer2344@example.com,+1-555-2549,36122.35789176244,0.66,0.0
2345.0,Customer 2345,customer2345@example.com,+1-555-3184,94230.84545027358,0.47,0.0
2346.0,Customer 2346,customer2346@example.com,+1-555-7180,67188.6920255685,0.81,0.0
2347.0,Customer 2347,customer2347@example.com,+1-555-2434,68188.32571058391,0.16,0.0
2348.0,Customer 2348,customer2348@example.com,+1-555-4378,36830.07909294863,0.79,0.0
2349.0,Customer 2349,customer2349@example.com,+1-555-5365,59772.418329645305,0.06,0.0
2350.0,Customer 2350,customer2350@example.com,Unknown,2002.9872187465944,0.19,1.0
2351.0,Custmr 2351,customer2351@example.com,+1-555-1685,63973.50859454468,0.66,0.0
2352.0,Customer 2352,customer2352@example.com,+1-555-9741,91415.40781004744,0.85,1.0
2353.0,Customer 2353,customer2353@example.com,+1-555-9965,61644.7733661371,0.25,1.0
2354.0,Customer 2354,customer2354@example.com,+1-555-5117,87496.16075316817,0.33,1.0
2355.0,Customer 2355,customer2355@example.com,+1-555-5610,72673.33249114329,0.54,1.0
2356.0,Customer 2356,customer2356@example.com,+1-555-2677,12935.283223965334,0.21,0.0
2357.0,Customer 2357,customer2357@example.com,+1-555-6400,90342.87742129833,0.81,0.0
2358.0,Customer 2358,customer2358@example.com,+1-555-5957,7577.9405912217135,0.77,0.0
2359.0,Customer 2359,customer2359@example.com,+1-555-3761,53862.779782228616,0.15,1.0
2360.0,Customer 2360,customer2360@example.com,+1-555-9928,15071.575255552309,0.46,0.0
2361.0,Customer 2361,customer2361@example.com,+1-555-4644,2158.9544623595025,0.77,0.0
2362.0,Customer 2362,customer2362@example.com,+1-555-1679,42781.39175263626,0.34,1.0
2363.0,Customer 2363,customer2363@example.com,+1-555-9825,30209.03005776147,0.63,1.0
2364.0,Customer 2364,Unknown,+1-555-3862,49114.0488859627,0.05,1.0
2365.0,Customer 2365,customer2365@example.com,+1-555-2694,58142.78878672053,0.61,0.0
2366.0,Customer 2366,customer2366@example.com,+1-555-9651,5330.168158585789,0.15,0.0
2367.0,Customer 2367,customer2367@example.com,+1-555-3135,13177.326217250818,0.83,0.0
2368.0,Customer 2368,customer2368@example.com,+1-555-9248,56305.59724859211,0.36,0.0
2369.0,Customer 2369,customer2369@example.com,+1-555-6335,34973.56796409316,0.28,1.0
2370.0,Customer 2370,Unknown,+1-555-9445,73188.17526739535,0.84,0.0
2371.0,Customer 2371,customer2371@example.com,+1-555-4607,65576.87321060203,0.05,0.0
2372.0,Customer 2372,customer2372@example.com,+1-555-3721,84714.83193600077,0.4,1.0
2373.0,Customer 2373,Unknown,+1-555-3490,69556.7898402533,0.37,0.0
2374.0,Customer 2374,customer2374@example.com,+1-555-9053,43563.17666162467,0.28,1.0
2375.0,Customer 2375,customer2375@example.com,+1-555-6761,67623.69561704881,0.91,1.0
2376.0,Customer 2376,customer2376@example.com,+1-555-1524,28262.736251286435,0.75,1.0
2377.0,Customer 2377,customer2377@example.com,+1-555-5577,31325.036379043057,0.06,0.0
2378.0,Customer 2378,customer2378@example.com,+1-555-8515,79109.53083215853,0.71,0.0
2379.0,Customer 2379,customer2379@example.com,+1-555-1260,45195.53212375664,0.53,1.0
2380.0,Customer 2380,customer2380@example.com,+1-555-1931,80039.6537113169,0.9,1.0
2381.0,Customer 2381,customer2381@example.com,+1-555-2380,82419.81499315957,0.31,0.0
2382.0,Customer 2382,customer2382@example.com,+1-555-5050,85898.67142846709,0.57,0.0
2383.0,Customer 2383,customer2383@example.com,+1-555-2505,91746.88834827952,0.5,0.0
2384.0,Customer 2384,customer2384@example.com,+1-555-4460,43667.53683081633,0.49,1.0
2385.0,Customer 2385,Unknown,+1-555-9486,32567.815013792744,0.46,0.0
2386.0,Customer 2386,customer2386@example.com,+1-555-9658,58637.67591281727,0.21,0.0
2387.0,Customer 2387,customer2387@example.com,+1-555-7537,37746.06992032513,0.76,0.0
2388.0,Customer 2388,customer2388@example.com,+1-555-2122,60506.34251322306,0.45,0.0
2389.0,Customer 2389,customer2389@example.com,+1-555-2395,70853.00040173864,0.96,1.0
2390.0,Customer 2390,customer2390@example.com,+1-555-5487,69152.09683072155,0.26,0.0
2391.0,Customer 2391,Unknown,+1-555-7582,38080.73581499201,0.68,0.0
2392.0,Customer 2392,customer2392@example.com,+1-555-4159,17519.15996817653,0.94,0.0
2393.0,Customer 2393,Unknown,+1-555-7358,43622.40450775855,0.66,0.0
2394.0,Customer 2394,customer2394@example.com,+1-555-2412,15116.820264108965,0.87,0.0
2395.0,Customer 2395,customer2395@example.com,+1-555-5135,89119.60648319703,0.83,0.0
2396.0,Customer 2396,customer2396@example.com,+1-555-3481,35241.86861304788,0.36,0.0
2397.0,Customer 2397,customer2397@example.com,+1-555-9968,16291.514975109054,0.6,1.0
2398.0,Customer 2398,customer2398@example.com,+1-555-1989,3519.328230669337,0.16,0.0
2399.0,Customer 2399,customer2399@example.com,+1-555-7895,64936.41624236194,0.54,1.0
2400.0,Customer 2400,customer2400@example.com,+1-555-3114,64053.329428019584,0.23,0.0
2401.0,Custmr 2401,Unknown,+1-555-9442,34719.81249154788,0.74,0.0
2402.0,Customer 2402,customer2402@example.com,+1-555-7197,8099.47699591745,0.53,0.0
2403.0,Customer 2403,customer2403@example.com,+1-555-3277,41553.26059462797,0.41,0.0
2404.0,Customer 2404,customer2404@example.com,+1-555-2059,31810.532011275965,0.27,0.0
2405.0,Customer 2405,customer2405@example.com,+1-555-7170,68034.94333376593,1.0,0.0
2406.0,Customer 2406,Unknown,+1-555-7205,60972.14569581635,0.07,0.0
2407.0,Customer 2407,customer2407@example.com,+1-555-9438,37094.77909155646,0.04,0.0
2408.0,Customer 2408,customer2408@example.com,+1-555-9337,22571.36287124402,0.22,0.0
2409.0,Customer 2409,customer2409@example.com,+1-555-6748,98815.5606494036,0.97,0.0
2410.0,Customer 2410,customer2410@example.com,+1-555-8405,45946.160498415375,0.98,0.0
2411.0,Customer 2411,Unknown,+1-555-5229,69139.14934224347,0.65,1.0
2412.0,Customer 2412,customer2412@example.com,+1-555-3185,14914.743790257717,0.88,0.0
2413.0,Customer 2413,Unknown,+1-555-6045,49073.38026628038,0.21,1.0
2414.0,Customer 2414,customer2414@example.com,+1-555-5237,3726.1352670770834,0.97,0.0
2415.0,Customer 2415,customer2415@example.com,+1-555-9980,51040.05667313455,0.14,1.0
2416.0,Customer 2416,customer2416@example.com,+1-555-8732,96437.72330465254,0.1,0.0
2417.0,Customer 2417,customer2417@example.com,+1-555-9656,39036.46458559422,0.11,1.0
2418.0,Customer 2418,customer2418@example.com,+1-555-6068,4860.605244916247,0.57,0.0
2419.0,Customer 2419,customer2419@example.com,+1-555-5287,4064.6233010150095,0.78,0.0
2420.0,Customer 2420,customer2420@example.com,+1-555-6054,39410.68923474008,0.37,0.0
2421.0,Customer 2421,customer2421@example.com,+1-555-9699,16842.46870985621,0.98,0.0
2422.0,Customer 2422,customer2422@example.com,+1-555-8704,3311.857536490405,0.43,1.0
2423.0,Customer 2423,customer2423@example.com,+1-555-5415,75865.14778106751,0.15,0.0
2424.0,Customer 2424,customer2424@example.com,+1-555-1583,46393.77787930718,0.47,0.0
2425.0,Customer 2425,customer2425@example.com,+1-555-3742,29635.2324252928,0.68,0.0
2426.0,Customer 2426,customer2426@example.com,+1-555-2494,90108.2351186316,0.83,0.0
2427.0,Customer 2427,customer2427@example.com,+1-555-6621,12497.757059852036,0.46,0.0
2428.0,Customer 2428,customer2428@example.com,+1-555-4131,95635.9640665766,0.59,0.0
2429.0,Customer 2429,customer2429@example.com,+1-555-8415,32082.70502035793,0.27,0.0
2430.0,Customer 2430,Unknown,+1-555-8224,88951.96355855944,0.65,0.0
2431.0,Customer 2431,customer2431@example.com,+1-555-1999,60691.34477146669,0.99,0.0
2432.0,Customer 2432,customer2432@example.com,+1-555-2505,82844.02861440726,0.05,0.0
2433.0,Customer 2433,customer2433@example.com,+1-555-1576,98417.30315783597,0.89,0.0
2434.0,Customer 2434,customer2434@example.com,+1-555-8729,29552.138344055827,0.56,0.0
2435.0,Customer 2435,customer2435@example.com,+1-555-3154,96152.4130553517,0.25,0.0
2436.0,Customer 2436,customer2436@example.com,+1-555-5530,39558.70759533961,0.95,1.0
2437.0,Customer 2437,customer2437@example.com,+1-555-3508,39165.67856895531,0.48,1.0
2438.0,Customer 2438,customer2438@example.com,+1-555-9679,34698.32332119606,0.33,1.0
2439.0,Customer 2439,customer2439@example.com,+1-555-5531,54599.35312741093,0.18,0.0
2440.0,Customer 2440,customer2440@example.com,+1-555-1703,16260.359274670222,0.24,1.0
2441.0,Customer 2441,customer2441@example.com,+1-555-4316,55817.43705044311,0.83,0.0
2442.0,Customer 2442,Unknown,Unknown,54628.7764285904,0.61,0.0
2443.0,Customer 2443,customer2443@example.com,+1-555-7730,76428.27944788213,0.91,0.0
2444.0,Customer 2444,customer2444@example.com,+1-555-4365,83531.34623182096,0.23,1.0
2445.0,Customer 2445,customer2445@example.com,+1-555-7386,44603.69368092998,0.12,1.0
2446.0,Customer 2446,customer2446@example.com,+1-555-1109,30930.99168579788,0.01,0.0
2447.0,Customer 2447,customer2447@example.com,+1-555-9319,26674.154834392357,0.51,0.0
2448.0,Customer 2448,customer2448@example.com,+1-555-1979,20267.75983378232,1.0,0.0
2449.0,Customer 2449,customer2449@example.com,+1-555-2913,6707.110637703463,0.69,1.0
2450.0,Customer 2450,customer2450@example.com,+1-555-7500,34902.34990463662,0.31,1.0
2451.0,Custmr 2451,customer2451@example.com,+1-555-8252,27754.521520947543,0.88,0.0
2452.0,Customer 2452,customer2452@example.com,+1-555-8636,96675.32120077431,0.78,0.0
2453.0,Customer 2453,customer2453@example.com,+1-555-1227,56213.173798754346,0.02,0.0
2454.0,Customer 2454,customer2454@example.com,+1-555-9423,35380.42686402025,0.82,1.0
2455.0,Customer 2455,customer2455@example.com,+1-555-9612,58466.2924983759,0.3,1.0
2456.0,Customer 2456,customer2456@example.com,+1-555-4494,14780.473433223857,0.15,0.0
2457.0,Customer 2457,Unknown,+1-555-3580,44960.331171018086,0.23,0.0
2458.0,Customer 2458,customer2458@example.com,+1-555-9696,62997.19782068532,0.47,1.0
2459.0,Customer 2459,customer2459@example.com,+1-555-6257,49400.88534745269,0.42,0.0
2460.0,Customer 2460,customer2460@example.com,+1-555-5871,40776.1012647781,0.29,1.0
2461.0,Customer 2461,customer2461@example.com,+1-555-8697,99390.99050107012,0.17,0.0
2462.0,Customer 2462,customer2462@example.com,+1-555-7615,88151.16145274378,0.76,1.0
2463.0,Customer 2463,customer2463@example.com,+1-555-6605,62717.18985778457,0.99,1.0
2464.0,Customer 2464,customer2464@example.com,+1-555-2439,57368.35875704599,0.78,0.0
2465.0,Customer 2465,customer2465@example.com,+1-555-1151,62445.38750263382,0.3,1.0
2466.0,Customer 2466,Unknown,+1-555-4460,20929.89867442089,0.24,0.0
2467.0,Customer 2467,customer2467@example.com,Unknown,40118.63658316754,0.22,1.0
